filer_id,filer_previous_id,cand_comm_name,election_year,election_type,county_desc,filing_abbrev,filing_desc,filing_cat_desc,filing_sched_abbrev,filing_sched_desc,loan_lib_number,trans_number,trans_mapping,sched_date,org_date,cntrbr_type_desc,cntrbn_type_desc,transfer_type_desc,receipt_type_desc,receipt_code_desc,purpose_code_desc,r_subcontractor,flng_ent_name,flng_ent_first_name,flng_ent_middle_name,flng_ent_last_name,flng_ent_add1,flng_ent_city,flng_ent_state,flng_ent_zip,flng_ent_country,payment_type_desc,pay_number,owned_amt,org_amt,loan_other_desc,trans_explntn,r_itemized,r_liability,election_year_str,office_desc,district,dist_off_cand_bal_prop,r_amend,transaction_type,corp_name
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459283,,2018-07-05,,,,,,,Political Contributions,,New Yorkers For Leroy Comrie,,,,118-20 236th Street,Cambria Heights,NY,11411,United States,Check,CHK1433,,5000.0,,,Y,,,,,,N,expenditures,NEW YORKERS FOR LEROY COMRIE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459295,,2018-07-05,,,,,,,Political Contributions,,Racc Housekeeping Account,,,,315 State Street4th Floor,Albany,NY,12210,United States,Check,CHK1445,,1000.0,,,Y,,,,,,N,expenditures,RACC HOUSEKEEPING ACCOUNT
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459296,,2018-07-05,,,,,,,Political Contributions,,Dinapoli 2018,,,,P.O.Box 1776,Mineola,NY,11501,United States,Check,CHK1446,,5000.0,,,Y,,,,,,N,expenditures,DINAPOLI 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459286,,2018-07-05,,,,,,,Political Contributions,,Friends Of Kevin Parker,,,,551 East 55th Street,Brooklyn,NY,11203,United States,Check,CHK1436,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF KEVIN PARKER
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459281,,2018-07-05,,,,,,,Political Contributions,,Bronx Democratic County Committee Housekeeping,,,,1640 Eastchester Road,Bronx,NY,10461,United States,Check,CHK1431,,10000.0,,,Y,,,,,,N,expenditures,BRONX DEMOCRATIC COUNTY COMMITTEE HOUSEKEEPING
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459289,,2018-07-05,,,,,,,Political Contributions,,Citizens For Hannon,,,,P.O.Box 398,Garden City,NY,11530,United States,Check,CHK1439,,1000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR HANNON
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459287,,2018-07-05,,,,,,,Political Contributions,,Friends Of Dean Murray,,,,P.O.Box 677,Shirley,NY,11967,United States,Check,CHK1437,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF DEAN MURRAY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459297,,2018-07-09,,,,,,,Political Contributions,,James For Ny,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1448,,5000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459299,,2018-07-12,,,,,,,Political Contributions,,New Yorkers For Kim,,,,P.O.Box 6285,North Babylon,NY,11703,United States,Check,CHK1449,,4400.0,,,Y,,,,,,N,expenditures,NEW YORKERS FOR KIM
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459309,,2018-07-12,,,,,,,Political Contributions,,Re-Elect Assembly Member Latrice Walker,,,,9 Greenway Drive,Farmingdale,NY,11735,United States,Check,CHK1450,,4400.0,,,Y,,,,,,N,expenditures,RE-ELECT ASSEMBLY MEMBER LATRICE WALKER
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458966,,2018-07-30,,,,,,,Political Contributions,,New York State Democratic Senate Campaign Committe,,,,111 Washington Avenue Suite 409,Albany,NY,12210,United States,Check,CHK1451,,25000.0,,,Y,,,,,,N,expenditures,DSCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458969,,2018-07-31,,,,,,,Political Contributions,,Fred Akshar,,,,P.O.Box 713,Binghamton,NY,13902,United States,Check,CHK1454,,1000.0,,,Y,,,,,,N,expenditures,FRED AKSHAR
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458968,,2018-07-31,,,,,,,Political Contributions,,Friends Of Patricia Ritchie,,,,14 Jay Street,Canton,NY,13617,United States,Check,CHK1453,,500.0,,,Y,,,,,,N,expenditures,FRIENDS OF PATRICIA RITCHIE
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458970,,2018-07-31,,,,,,,Political Contributions,,Antonacci For Accountability,,,,6129 Mckinley Road,Brewerton,NY,13029,United States,Check,CHK1455,,1000.0,,,Y,,,,,,N,expenditures,ANTONACCI FOR ACCOUNTABILITY
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458974,,2018-07-31,,,,,,,Political Contributions,,Friends Of Toby Stavisky,,,,P.O.Box 1547,Flushing,NY,11354,United States,Check,CHK1459,,500.0,,,Y,,,,,,N,expenditures,FRIENDS OF TOBY STAVISKY
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458972,,2018-07-31,,,,,,,Political Contributions,,Racc,,,,315 State Street,Albany,NY,12210,United States,Check,CHK1457,,2000.0,,,Y,,,,,,N,expenditures,RACC
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458971,,2018-07-31,,,,,,,Political Contributions,,George Amedore For Senate,,,,P.O.Box 577,Guilderland,NY,12084,United States,Check,CHK1456,,1000.0,,,Y,,,,,,N,expenditures,GEORGE AMEDORE FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458956,,2018-07-31,,,,,,,Political Contributions,,Friends Of Rebecca Seawright,,,,500 East 85th Street Suite 2l,New York,NY,10028,United States,Check,CHK1460,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF REBECCA SEAWRIGHT
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458973,,2018-07-31,,,,,,,Political Contributions,,Shelley Mayer For Senate,,,,P.O.Box 272,White Plains,NY,10605,United States,Check,CHK1458,,2500.0,,,Y,,,,,,N,expenditures,SHELLEY MAYER FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458967,,2018-07-31,,,,,,,Political Contributions,,Mike Ranzenhofer For State Senate,,,,P.O.Box 771,East Amherst,NY,14051,United States,Check,CHK1452,,500.0,,,Y,,,,,,N,expenditures,MIKE RANZENHOFER FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458957,,2018-08-01,,,,,,,Political Contributions,,Citizens For Dilan,,,,126 Crescent Street 3a,Brooklyn,NY,11208,United States,Check,CHK1461,,6000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR DILAN
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458958,,2018-08-03,,,,,,,Political Contributions,,Ron Kim For New York,,,,11 Netto Lane,Plainview,NY,11803,United States,Check,CHK1462,,3400.0,,,Y,,,,,,N,expenditures,RON KIM FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458960,,2018-08-06,,,,,,,Political Contributions,,James For Ny,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1464,,10000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458963,,2018-08-06,,,,,,,Political Contributions,,Friends Of Assemblyman Jeffrey Dinowitz,,,,640 West 231st Street Apt 4b,Bronx,NY,10463,United States,Check,CHK1467,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF ASSEMBLYMAN JEFFREY DINOWITZ
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458959,,2018-08-06,,,,,,,Political Contributions,,Friends For Kathy Hochul,,,,P.O.Box 122,Buffalo,NY,14201,United States,Check,CHK1463,,11100.0,,,Y,,,,,,N,expenditures,FRIENDS FOR KATHY HOCHUL
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458961,,2018-08-06,,,,,,,Political Contributions,,Maloney For New York,,,,289 North Plank Road Suite 3,New Burgh,NY,12550,United States,Check,CHK1465,,10000.0,,,Y,,,,,,N,expenditures,MALONEY FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458962,,2018-08-06,,,,,,,Political Contributions,,Pravato For New York,,,,53 Narwood Road,Massapequa,NY,11758,United States,Check,CHK1466,,5000.0,,,Y,,,,,,N,expenditures,PRAVATO FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458964,,2018-08-07,,,,,,,Political Contributions,,Friends Of James Skoufis,,,,P.O.Box 63,Highland Mills,NY,10930,United States,Check,CHK1468,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF JAMES SKOUFIS
6884,A00777,Real Estate Board Pac,2018,State/Local,,A,32-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458965,,2018-08-07,,,,,,,Political Contributions,,Citizens For Tom Basile,,,,P.O.Box 4220,New Windsor,NY,12553,United States,Check,CHK1469,,5000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR TOM BASILE
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458989,,2018-08-13,,,,,,,Political Contributions,,Friends Of Joe Garba,,,,P.O.Box 164,New York,NY,10272,United States,Check,CHK1470,,250.0,,,Y,,,,,,Y,expenditures,FRIENDS OF JOE GARBA
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458997,,2018-08-22,,,,,,,Political Contributions,,Savino For New York,,,,16 Rollong Hills Green,Staten Island,NY,10312,United States,Check,CHK1475,,15500.0,,,Y,,,,,,Y,expenditures,SAVINO FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458991,,2018-08-22,,,,,,,Political Contributions,,Jeff Klein Excelsior,,,,2018 Williamsbridge Road,Bronx,NY,10461,United States,Check,CHK1474,,2000.0,,,Y,,,,,,Y,expenditures,JEFF KLEIN EXCELSIOR
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458985,,2018-08-22,,,,,,,Political Contributions,,Friends Of Carl. Marcellino,,,,P.O.Box 599,Oyster Bay,NY,11771,United States,Check,CHK1477,,1000.0,,,Y,,,,,,Y,expenditures,FRIENDS OF CARL. MARCELLINO
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458996,,2018-08-22,,,,,,,Political Contributions,,Valesky For Senate,,,,P.O.Box 44,Camillus,NY,13031,United States,Check,CHK1476,,16500.0,,,Y,,,,,,Y,expenditures,VALESKY FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458988,,2018-08-22,,,,,,,Political Contributions,,Sicc,,,,P.O.Box 499,Bronx,NY,10461,United States,Check,CHK1471,,25000.0,,,Y,,,,,,Y,expenditures,SICC
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458987,,2018-08-22,,,,,,,Political Contributions,,Tony Avella For New York,,,,14-50 132 Street,College Point,NY,11356,United States,Check,CHK1472,,13500.0,,,Y,,,,,,Y,expenditures,TONY AVELLA FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458993,,2018-08-22,,,,,,,Political Contributions,,Dinapoli 2018,,,,P.O.Box 1776,Mineola,NY,11501,United States,Check,CHK1478,,5000.0,,,Y,,,,,,Y,expenditures,DINAPOLI 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458986,,2018-08-22,,,,,,,Political Contributions,,Carlucci For New York,,,,4 Fulton Street,New City,NY,10954,United States,Check,CHK1473,,8000.0,,,Y,,,,,,Y,expenditures,CARLUCCI FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458994,,2018-08-23,,,,,,,Political Contributions,,Northeast Brooklyn Democratic Club,,,,58 Vermont Street,Brooklyn,NY,11208,United States,Check,CHK1479,,10000.0,,,Y,,,,,,Y,expenditures,NORTHEAST BROOKLYN DEMOCRATIC CLUB
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458998,,2018-08-27,,,,,,,Political Contributions,,Maloney For New York,,,,289 North Plank Road Suite 3,New Burgh,NY,12550,United States,Check,CHK1481,,10000.0,,,Y,,,,,,Y,expenditures,MALONEY FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458992,,2018-08-27,,,,,,,Political Contributions,,James For New York,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1482,,10000.0,,,Y,,,,,,Y,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,B,11-Day Pre-Primary,Itemized,F,Expenditures/ Payments,,458995,,2018-08-27,,,,,,,Political Contributions,,Senate Independence Campaign Committee,,,,P.O.Box 499,Bronx,NY,10461,United States,Check,CHK1480,,25000.0,,,Y,,,,,,Y,expenditures,SICC
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459008,,2018-09-05,,,,,,,Political Contributions,,Citizens For Dilan,,,,126 Crescent St. 3a,Brooklyn,NY,11208,United States,Check,CHK1490,,6000.0,,,Y,,,,,,Y,expenditures,CITIZENS FOR DILAN
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459007,,2018-09-05,,,,,,,Political Contributions,,Friend Of Robert J. Rodriguez,,,,2159 1st Ave 2b,New York,NY,10029,United States,Check,CHK1489,,4400.0,,,Y,,,,,,Y,expenditures,FRIEND OF ROBERT J. RODRIGUEZ
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459004,,2018-09-05,,,,,,,Political Contributions,,Friends Of Dean Murray,,,,P.O.Box 677,Shirley,NY,11967,United States,Check,CHK1486,,6000.0,,,Y,,,,,,Y,expenditures,FRIENDS OF DEAN MURRAY
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459002,,2018-09-05,,,,,,,Political Contributions,,Annie Rabbitt For Senate,,,,P.O.Box 893,Greenwood Lake,NY,10925,United States,Check,CHK1484,,11000.0,,,Y,,,,,,Y,expenditures,ANNIE RABBITT FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459006,,2018-09-05,,,,,,,Political Contributions,,Sicc,,,,P.O.Box 499,Bronx,NY,10461,United States,Check,CHK1488,,60000.0,,,Y,,,,,,Y,expenditures,SICC
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459011,,2018-09-05,,,,,,,Political Contributions,,Friends Of Jesse Hamilton,,,,816 Maple St Apt#2,Brooklyn,NY,11203,United States,Check,CHK1485,,7000.0,,,Y,,,,,,Y,expenditures,FRIENDS OF JESSE HAMILTON
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459005,,2018-09-05,,,,,,,Political Contributions,,Nyssrcc,,,,P.O.Box 7229,Albany,NY,12224,United States,Check,CHK1487,,25000.0,,,Y,,,,,,Y,expenditures,SRCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459014,,2018-09-13,,,,,,,Political Contributions,,Friends Of Kevin Parker,,,,551 East 55th Street,Brooklyn,NY,11203,United States,Check,CHK1491,,1500.0,,,Y,,,,,,Y,expenditures,FRIENDS OF KEVIN PARKER
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459009,,2018-09-13,,,,,,,Political Contributions,,Arturo Schomburg Democratic Club,,,,P.O.Box 243,New York,NY,10029,United States,Check,CHK1496,,1000.0,,,Y,,,,,,Y,expenditures,ARTURO SCHOMBURG DEMOCRATIC CLUB
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459013,,2018-09-13,,,,,,,Political Contributions,,Friends Of Jamal T.Bailey,,,,1776 Castle Hill Ave. Apt #1f,Bronx,NY,10462,United States,Check,CHK1493,,5000.0,,,Y,,,,,,Y,expenditures,FRIENDS OF JAMAL BAILEY
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459003,,2018-09-13,,,,,,,Political Contributions,,Friends Of Luis R. Sepulveda,,,,881 Gerard Ave Apt#200,Bronx,NY,10452,United States,Check,CHK1495,,11000.0,,,Y,,,,,,Y,expenditures,FRIENDS OF LUIS R. SEPULVEDA
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459015,,2018-09-13,,,,,,,Political Contributions,,Sanders For Senate,,,,18748 Sullivan Rd,Saint Albans,NY,11412,United States,Check,CHK1492,,6000.0,,,Y,,,,,,Y,expenditures,SANDERS FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,C,10-Day Post-Primary,Itemized,F,Expenditures/ Payments,,459012,,2018-09-13,,,,,,,Political Contributions,,New Yorkers For Leroy Comrie,,,,118-20 236th Street,Cambria Heights,NY,11411,United States,Check,CHK1494,,2500.0,,,Y,,,,,,Y,expenditures,NEW YORKERS FOR LEROY COMRIE
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459020,,2018-09-21,,,,,,,Political Contributions,,Pete Harckham For Senate,,,,22 Pine Street,Mount Kisco,NY,10549,United States,Check,CHK1503,,11000.0,,,Y,,,,,,N,expenditures,PETE HARCKHAM FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459030,,2018-09-21,,,,,,,Political Contributions,,Dacc,,,,107 Washington Avenue Suite 1ll,Albany,NY,12210,United States,Check,CHK1499,,25000.0,,,Y,,,,,,N,expenditures,DACC
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459019,,2018-09-21,,,,,,,Political Contributions,,James For Ny,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1502,,10000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459029,,2018-09-21,,,,,,,Political Contributions,,Serino4ny,,,,P.O.Box 711,Hyde Park,NY,12538,United States,Check,CHK1498,,7000.0,,,Y,,,,,,N,expenditures,SERINO4NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459032,,2018-09-21,,,,,,,Political Contributions,,New York Building Congress Paf,,,,1040 Avenue Of Americas21st Fl,New York,NY,10018,United States,Check,CHK1501,,3000.0,,,Y,,,,,,N,expenditures,NEW YORK BUILDING CONGRESS PAF
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459028,,2018-09-21,,,,,,,Political Contributions,,Nys Democratic Senate Campaign Committee,,,,111 Washington Avenue Suite 409,Albany,NY,12210,United States,Check,CHK1497,,25000.0,,,Y,,,,,,N,expenditures,DSCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459031,,2018-09-21,,,,,,,Political Contributions,,Jacobs For State Senate,,,,P.O.Box 56,Buffalo,NY,14201,United States,Check,CHK1500,,6000.0,,,Y,,,,,,N,expenditures,JACOBS FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459026,,2018-09-28,,,,,,,Political Contributions,,Friends Of Alicia Hyndman,,,,191-43 116th Avenue,Saint Albans,NY,11412,United States,Check,CHK1509,,4400.0,,,Y,,,,,,N,expenditures,FRIENDS OF ALICIA HYNDMAN
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459027,,2018-09-28,,,,,,,Political Contributions,,Addabbo For Senate,,,,193 Malcom X Blvd Suite 1,New York,NY,10026,United States,Check,CHK1510,,4500.0,,,Y,,,,,,N,expenditures,ADDABBO FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459021,,2018-09-28,,,,,,,Political Contributions,,EmilyS List - Ny,,,,1800 M Street Nw Ste 375n,Washington,DC,20036,United States,Check,CHK1504,,1000.0,,,Y,,,,,,N,expenditures,EMILYS LIST - NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459023,,2018-09-28,,,,,,,Political Contributions,,James For Ny,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1506,,5000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459022,,2018-09-28,,,,,,,Political Contributions,,Andrew Cuomo 2018,,,,P.O.Box 4105,New York,NY,10163,United States,Check,CHK1505,,25000.0,,,Y,,,,,,N,expenditures,ANDREW CUOMO 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459025,,2018-09-28,,,,,,,Political Contributions,,Boyle For Senate,,,,P.O.Box 101,Bayport,NY,11705,United States,Check,CHK1508,,3500.0,,,Y,,,,,,N,expenditures,BOYLE FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,D,32-Day Pre-General,Itemized,F,Expenditures/ Payments,,459024,,2018-09-28,,,,,,,Political Contributions,,Friends Of James Skoufis,,,,26 Mid Oaks Street,Monroe,NY,10950,United States,Check,CHK1507,,7000.0,,,Y,,,,,,N,expenditures,FRIENDS OF JAMES SKOUFIS
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459058,,2018-10-04,,,,,,,Political Contributions,,Andrew Cuomo 2018,,,,P.O.Box 4105,New York,NY,10163,United States,Check,CHK1511,,15000.0,,,Y,,,,,,N,expenditures,ANDREW CUOMO 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459054,,2018-10-09,,,,,,,Political Contributions,,Dinapoli 2018 Inc.,,,,151 Linden Road,Mineola,NY,11501,United States,Check,CHK1523,,5000.0,,,Y,,,,,,N,expenditures,DINAPOLI 2018 INC.
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459065,,2018-10-09,,,,,,,Political Contributions,,Suffolk County Democratic Committee,,,,1461 Lakeland Ave Suite 3,Bohemia,NY,11716,United States,Check,CHK1520,,1000.0,,,Y,,,,,,N,expenditures,SUFFOLK COUNTY DEMOCRATIC COMMITTEE
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459063,,2018-10-09,,,,,,,Political Contributions,,Racc Housekeeping Account,,,,315 State Street,Albany,NY,12210,United States,Check,CHK1518,,1000.0,,,Y,,,,,,N,expenditures,RACC HOUSEKEEPING ACCOUNT
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459060,,2018-10-09,,,,,,,Political Contributions,,Friends Of Marty Golden,,,,7304 Fifth Avenue Suite 327,Brooklyn,NY,11209,United States,Check,CHK1513,,7500.0,,,Y,,,,,,N,expenditures,FRIENDS OF MARTY GOLDEN
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459061,,2018-10-09,,,,,,,Political Contributions,,Friends Of Edward Braunstein,,,,P.O.Box 610181,Bayside,NY,11361,United States,Check,CHK1514,,500.0,,,Y,,,,,,N,expenditures,FRIENDS OF EDWARD BRAUNSTEIN
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459050,,2018-10-09,,,,,,,Political Contributions,,Abbate For Assembly,,,,110 Ebbitts Street,Staten Island,NY,10306,United States,Check,CHK1516,,500.0,,,Y,,,,,,N,expenditures,ABBATE FOR ASSEMBLY
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459049,,2018-10-09,,,,,,,Political Contributions,,Friends Of Mike Gianaris,,,,38-11 Ditmars Blvd #108,Astoria,NY,11105,United States,Check,CHK1515,,4000.0,,,Y,,,,,,N,expenditures,FRIENDS OF MIKE GIANARIS
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459064,,2018-10-09,,,,,,,Political Contributions,,Andrew Lanza For Staten Island,,,,P.O.Box 352,Staten Island,NY,10308,United States,Check,CHK1519,,1000.0,,,Y,,,,,,N,expenditures,ANDREW LANZA FOR STATEN ISLAND
6884,A00777,Real Estate Board Pac,2018,State/Local,,E,11-Day Pre-General,Itemized,F,Expenditures/ Payments,,459059,,2018-10-09,,,,,,,Political Contributions,,James For Ny,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1512,,10000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
